angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,z,focus_0,focus_1,focus_2,focus_3,focus_4,accel,brake,clutch,gear.1,steer,focus_0.1,focus_1.1,focus_2.1,focus_3.1,focus_4.1,meta,sector,lap,avg_speed,min_speed,max_brake,brake_start,brake_duration,sector_time,throttle_reapply
-0.15492,86.008,0,2707.88,2717.88,91.3569,3,0,1,7342.26,132.663,-4.14328,-12.3566,0.558919,110.17,106.787,116.537,116.537,0.339346,-1,-1,-1,-1,-1,0.9,0.077665,0,3,0.21967,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
0.0465586,87.02,0,2747.85,2757.85,91.3208,3,0,1,7622.25,134.767,-8.83359,-9.89425,0.554011,112.061,107.366,120.983,120.983,0.338018,-1,-1,-1,-1,-1,0.9,0.0257674,0,3,0.4265348,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
0.0465586,87.02,0,2747.85,2757.85,91.3208,3,0,1,7622.25,134.767,-8.83359,-9.89425,0.554011,112.061,107.366,120.983,120.983,0.338018,-1,-1,-1,-1,-1,0.9,0.0257674,0,3,0.4265348,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
-0.0323251,88.01,0,2785.7,2795.7,91.2839,3,0,1,7515.56,135.065,-6.1904,-8.78784,0.0922329,113.886,110.266,119.33,119.33,0.335054,-1,-1,-1,-1,-1,0.9,0,0,3,0.3575293,-90,-45,0,45,90,0,8,2,149.87,149.52,0,,0,4.994,2557.95
-0.0323251,88.01,0,2785.7,2795.7,91.2839,3,0,1,7515.56,135.065,-6.1904,-8.78784,0.0922329,113.886,110.266,119.33,119.33,0.335054,-1,-1,-1,-1,-1,0.9,0,0,3,0.3575293,-90,-45,0,45,90,0,8,3,180.1,180.02,0,,0,4,2596.13
-0.054539,89,0,2824.19,2834.19,91.2461,3,0,1,8091.51,147.77,0.210204,-8.3891,0.506359,123.409,123.519,128.424,128.424,0.33498,-1,-1,-1,-1,-1,0.9,0.02740685,0,3,-0.0048137,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
-0.054539,89,0,2824.19,2834.19,91.2461,3,0,1,8091.51,147.77,0.210204,-8.3891,0.506359,123.409,123.519,128.424,128.424,0.33498,-1,-1,-1,-1,-1,0.9,0.02740685,0,3,-0.0048137,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
0.000516589,90.012,0,2864.46,2874.46,91.2189,3,0,1,7218.99,131.501,7.13797,-7.71091,1.09331,98.9984,99.896,114.596,114.596,0.335881,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.114404233,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
0.000516589,90.012,0,2864.46,2874.46,91.2189,3,0,1,7218.99,131.501,7.13797,-7.71091,1.09331,98.9984,99.896,114.596,114.596,0.335881,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.114404233,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
0.0579297,91.002,0,2898.2,2908.2,91.1877,3,0,1,6610.51,119.898,-0.0796995,-7.71552,0.911679,100.34,100.606,104.735,104.735,0.336219,-1,-1,-1,-1,-1,0.9,0.028869,0,3,9.98E-06,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
0.0579297,91.002,0,2898.2,2908.2,91.1877,3,0,1,6610.51,119.898,-0.0796995,-7.71552,0.911679,100.34,100.606,104.735,104.735,0.336219,-1,-1,-1,-1,-1,0.9,0.028869,0,3,9.98E-06,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
0.315675,92.014,0,2929.92,2939.92,91.1551,2,0,1,7927.65,106.243,0.916902,-6.9212,0.189728,83.0079,84.6899,92.7293,92.7293,0.338018,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.06335,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
0.315675,92.014,0,2929.92,2939.92,91.1551,2,0,1,7927.65,106.243,0.916902,-6.9212,0.189728,83.0079,84.6899,92.7293,92.7293,0.338018,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.06335,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
-0.0506514,93.004,0,2958.21,2968.21,91.1173,2,0,1,7560.05,100.093,-2.68861,-6.10068,-1.01696,75.9325,78.5324,88.521,88.521,0.382174,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.053185856,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
-0.0506514,93.004,0,2958.21,2968.21,91.1173,2,0,1,7560.05,100.093,-2.68861,-6.10068,-1.01696,75.9325,78.5324,88.521,88.521,0.382174,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.053185856,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
-0.0273741,94.016,0,2988.32,2998.32,91.0787,2,0,1,7809.74,99.9205,7.91126,-2.10865,-0.370632,63.9083,70.4622,91.3504,91.3504,0.343215,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.4069589,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
-0.0273741,94.016,0,2988.32,2998.32,91.0787,2,0,1,7809.74,99.9205,7.91126,-2.10865,-0.370632,63.9083,70.4622,91.3504,91.3504,0.343215,-1,-1,-1,-1,-1,0.9,0.3,0,2,-0.4069589,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
-0.140878,95.006,0,3018.79,3028.79,91.0373,2,0,1,9034.76,119.071,2.93982,-1.6498,0.180101,96.7961,99.5039,105.651,105.651,0.337106,-1,-1,-1,-1,-1,0.9,0.068898,0,2,-0.162796,-90,-45,0,45,90,0,9,2,157.36,149.41,0,,0,4.994,2807.25
-0.140878,95.006,0,3018.79,3028.79,91.0373,2,0,1,9034.76,119.071,2.93982,-1.6498,0.180101,96.7961,99.5039,105.651,105.651,0.337106,-1,-1,-1,-1,-1,0.9,0.068898,0,2,-0.162796,-90,-45,0,45,90,0,9,3,180.06,179.86,0,,0,4,2844.59
0.0238792,96.018,0,3053.51,3063.51,91.0078,3,0,1,7264.98,132.527,-0.00757336,-1.91019,0.367784,111.279,111.274,115.302,115.302,0.336363,-1,-1,-1,-1,-1,0.9,0,0,3,0.000917519,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
0.0238792,96.018,0,3053.51,3063.51,91.0078,3,0,1,7264.98,132.527,-0.00757336,-1.91019,0.367784,111.279,111.274,115.302,115.302,0.336363,-1,-1,-1,-1,-1,0.9,0,0,3,0.000917519,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
0.0238792,96.018,0,3053.51,3063.51,91.0078,3,0,1,7264.98,132.527,-0.00757336,-1.91019,0.367784,111.279,111.274,115.302,115.302,0.336363,-1,-1,-1,-1,-1,0.9,0,0,3,0.000917519,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
0.0161702,97.008,0,3092.49,3102.49,90.9714,4,0,1,6381.71,150.159,-0.0785491,-1.66089,0.232741,126.207,126.156,127.362,127.312,0.333629,-1,-1,-1,-1,-1,0.9,0,0,4,0.002542995,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
0.0161702,97.008,0,3092.49,3102.49,90.9714,4,0,1,6381.71,150.159,-0.0785491,-1.66089,0.232741,126.207,126.156,127.362,127.312,0.333629,-1,-1,-1,-1,-1,0.9,0,0,4,0.002542995,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
0.0161702,97.008,0,3092.49,3102.49,90.9714,4,0,1,6381.71,150.159,-0.0785491,-1.66089,0.232741,126.207,126.156,127.362,127.312,0.333629,-1,-1,-1,-1,-1,0.9,0,0,4,0.002542995,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
0.00966996,98.02,0,3136,3146,90.943,4,0,1,6882.18,161.05,-0.0362825,-1.8182,0.139235,135.272,135.253,139.023,139.023,0.332133,-1,-1,-1,-1,-1,0.9,0,0,4,0.001433278,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
0.00966996,98.02,0,3136,3146,90.943,4,0,1,6882.18,161.05,-0.0362825,-1.8182,0.139235,135.272,135.253,139.023,139.023,0.332133,-1,-1,-1,-1,-1,0.9,0,0,4,0.001433278,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
0.00966996,98.02,0,3136,3146,90.943,4,0,1,6882.18,161.05,-0.0362825,-1.8182,0.139235,135.272,135.253,139.023,139.023,0.332133,-1,-1,-1,-1,-1,0.9,0,0,4,0.001433278,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
0.0968944,99.01,0,3176.63,3186.63,90.9144,3,0,1,7109.93,131.402,0.0911984,-1.59719,-0.25412,103.971,104.091,112.881,112.881,0.335591,-1,-1,-1,-1,-1,0.9,0.35,0,3,-0.0033368,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
0.0968944,99.01,0,3176.63,3186.63,90.9144,3,0,1,7109.93,131.402,0.0911984,-1.59719,-0.25412,103.971,104.091,112.881,112.881,0.335591,-1,-1,-1,-1,-1,0.9,0.35,0,3,-0.0033368,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
0.0968944,99.01,0,3176.63,3186.63,90.9144,3,0,1,7109.93,131.402,0.0911984,-1.59719,-0.25412,103.971,104.091,112.881,112.881,0.335591,-1,-1,-1,-1,-1,0.9,0.35,0,3,-0.0033368,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
0.0996606,100,0,3208.47,3218.47,90.8827,2,0,1,7736.37,103.76,0.00288461,-1.18969,-0.780035,80.8034,80.8054,90.5039,90.5039,0.339316,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.0003375,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
0.0996606,100,0,3208.47,3218.47,90.8827,2,0,1,7736.37,103.76,0.00288461,-1.18969,-0.780035,80.8034,80.8054,90.5039,90.5039,0.339316,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.0003375,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
0.0996606,100,0,3208.47,3218.47,90.8827,2,0,1,7736.37,103.76,0.00288461,-1.18969,-0.780035,80.8034,80.8054,90.5039,90.5039,0.339316,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.0003375,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
-0.0463236,101.012,0,3234.67,3244.67,90.8487,2,0,1,6171.6,82.8275,-0.0326273,-0.74335,-0.830176,63.9717,63.7282,72.2012,72.2012,0.341488,-1,-1,-1,-1,-1,0.9,0.35,0,2,0.010592737,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
-0.0463236,101.012,0,3234.67,3244.67,90.8487,2,0,1,6171.6,82.8275,-0.0326273,-0.74335,-0.830176,63.9717,63.7282,72.2012,72.2012,0.341488,-1,-1,-1,-1,-1,0.9,0.35,0,2,0.010592737,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
-0.0463236,101.012,0,3234.67,3244.67,90.8487,2,0,1,6171.6,82.8275,-0.0326273,-0.74335,-0.830176,63.9717,63.7282,72.2012,72.2012,0.341488,-1,-1,-1,-1,-1,0.9,0.35,0,2,0.010592737,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
-0.0610612,102.002,0,3253.86,3263.86,90.825,2,0,1,4841.5,64.6509,0.728443,-0.72699,-0.498525,51.1131,47.4484,56.6423,56.6423,0.342937,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.306893,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
-0.0610612,102.002,0,3253.86,3263.86,90.825,2,0,1,4841.5,64.6509,0.728443,-0.72699,-0.498525,51.1131,47.4484,56.6423,56.6423,0.342937,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.306893,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
-0.0610612,102.002,0,3253.86,3263.86,90.825,2,0,1,4841.5,64.6509,0.728443,-0.72699,-0.498525,51.1131,47.4484,56.6423,56.6423,0.342937,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.306893,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
-0.100051,103.014,0,3267.56,3277.56,90.7944,1,0,1,9440.68,57.3531,-9.20177,-0.639412,-0.541421,49.8239,45.2624,69.9169,69.9169,0.344381,-1,-1,-1,-1,-1,0.9,0.0487527,0,1,-0.101399264,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
-0.100051,103.014,0,3267.56,3277.56,90.7944,1,0,1,9440.68,57.3531,-9.20177,-0.639412,-0.541421,49.8239,45.2624,69.9169,69.9169,0.344381,-1,-1,-1,-1,-1,0.9,0.0487527,0,1,-0.101399264,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
-0.100051,103.014,0,3267.56,3277.56,90.7944,1,0,1,9440.68,57.3531,-9.20177,-0.639412,-0.541421,49.8239,45.2624,69.9169,69.9169,0.344381,-1,-1,-1,-1,-1,0.9,0.0487527,0,1,-0.101399264,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
0.18331,104.004,0,3282.13,3292.13,90.7745,2,0,1,5452.37,70.3582,-0.0830349,-0.715328,-0.814717,59.5619,55.27,63.7593,63.7593,0.343093,-1,-1,-1,-1,-1,0.9,0.0911285,0,2,0.370232325,-90,-45,0,45,90,0,10,1,40.68,14,0,,0,2.014,3270.98
0.18331,104.004,0,3282.13,3292.13,90.7745,2,0,1,5452.37,70.3582,-0.0830349,-0.715328,-0.814717,59.5619,55.27,63.7593,63.7593,0.343093,-1,-1,-1,-1,-1,0.9,0.0911285,0,2,0.370232325,-90,-45,0,45,90,0,10,2,180.07,179.96,0,,0,4.004,3072.73
0.18331,104.004,0,3282.13,3292.13,90.7745,2,0,1,5452.37,70.3582,-0.0830349,-0.715328,-0.814717,59.5619,55.27,63.7593,63.7593,0.343093,-1,-1,-1,-1,-1,0.9,0.0911285,0,2,0.370232325,-90,-45,0,45,90,0,10,3,180.02,179.92,0,,0,4,3093.92
-0.166126,105.016,0,3302.02,3312.02,90.7431,2,0,1,9464.84,83.5218,-8.91292,-1.54774,-1.16973,70.3983,68.1479,109.902,109.902,0.346462,-1,-1,-1,-1,-1,0.9,0.077746,0,2,-0.130019204,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.166126,105.016,0,3302.02,3312.02,90.7431,2,0,1,9464.84,83.5218,-8.91292,-1.54774,-1.16973,70.3983,68.1479,109.902,109.902,0.346462,-1,-1,-1,-1,-1,0.9,0.077746,0,2,-0.130019204,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.166126,105.016,0,3302.02,3312.02,90.7431,2,0,1,9464.84,83.5218,-8.91292,-1.54774,-1.16973,70.3983,68.1479,109.902,109.902,0.346462,-1,-1,-1,-1,-1,0.9,0.077746,0,2,-0.130019204,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.0507444,106.006,0,3327.3,3337.3,90.7072,2,0,1,7883.3,103.913,-0.00803515,-2.35151,-0.790029,86.8792,86.8837,92.1799,92.1799,0.340734,-1,-1,-1,-1,-1,0.9,0.0253774,0,2,-0.001240873,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.0507444,106.006,0,3327.3,3337.3,90.7072,2,0,1,7883.3,103.913,-0.00803515,-2.35151,-0.790029,86.8792,86.8837,92.1799,92.1799,0.340734,-1,-1,-1,-1,-1,0.9,0.0253774,0,2,-0.001240873,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.0507444,106.006,0,3327.3,3337.3,90.7072,2,0,1,7883.3,103.913,-0.00803515,-2.35151,-0.790029,86.8792,86.8837,92.1799,92.1799,0.340734,-1,-1,-1,-1,-1,0.9,0.0253774,0,2,-0.001240873,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.036804,107.018,0,3359.85,3369.85,90.6735,3,0,1,6838.84,124.762,0.0429983,-1.80608,-0.548771,104.721,104.789,108.532,108.532,0.336251,-1,-1,-1,-1,-1,0.9,0,0,3,-0.003690295,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.036804,107.018,0,3359.85,3369.85,90.6735,3,0,1,6838.84,124.762,0.0429983,-1.80608,-0.548771,104.721,104.789,108.532,108.532,0.336251,-1,-1,-1,-1,-1,0.9,0,0,3,-0.003690295,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.036804,107.018,0,3359.85,3369.85,90.6735,3,0,1,6838.84,124.762,0.0429983,-1.80608,-0.548771,104.721,104.789,108.532,108.532,0.336251,-1,-1,-1,-1,-1,0.9,0,0,3,-0.003690295,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.0245174,108.008,0,3396.66,3406.66,90.638,3,0,1,7829.73,142.976,0.0633987,0.196868,-0.360315,120.027,120.085,124.263,124.263,0.333758,-1,-1,-1,-1,-1,0.9,0,0,3,-0.003026339,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.0245174,108.008,0,3396.66,3406.66,90.638,3,0,1,7829.73,142.976,0.0633987,0.196868,-0.360315,120.027,120.085,124.263,124.263,0.333758,-1,-1,-1,-1,-1,0.9,0,0,3,-0.003026339,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.0245174,108.008,0,3396.66,3406.66,90.638,3,0,1,7829.73,142.976,0.0633987,0.196868,-0.360315,120.027,120.085,124.263,124.263,0.333758,-1,-1,-1,-1,-1,0.9,0,0,3,-0.003026339,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.0151971,109.02,0,3438.74,3448.74,90.6075,4,0,1,6630.62,155.128,0.050616,1.32543,-0.22118,130.271,130.311,133.941,133.941,0.3324,-1,-1,-1,-1,-1,0.9,0,0,4,-0.002099365,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.0151971,109.02,0,3438.74,3448.74,90.6075,4,0,1,6630.62,155.128,0.050616,1.32543,-0.22118,130.271,130.311,133.941,133.941,0.3324,-1,-1,-1,-1,-1,0.9,0,0,4,-0.002099365,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.0151971,109.02,0,3438.74,3448.74,90.6075,4,0,1,6630.62,155.128,0.050616,1.32543,-0.22118,130.271,130.311,133.941,133.941,0.3324,-1,-1,-1,-1,-1,0.9,0,0,4,-0.002099365,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.00919563,110.01,0,3483.01,3493.01,90.5749,4,0,1,7121.66,166.749,0.0358295,2.30714,-0.131846,140.041,140.069,143.861,143.861,0.330039,-1,-1,-1,-1,-1,0.9,0,0,4,-0.001488168,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.00919563,110.01,0,3483.01,3493.01,90.5749,4,0,1,7121.66,166.749,0.0358295,2.30714,-0.131846,140.041,140.069,143.861,143.861,0.330039,-1,-1,-1,-1,-1,0.9,0,0,4,-0.001488168,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.00919563,110.01,0,3483.01,3493.01,90.5749,4,0,1,7121.66,166.749,0.0358295,2.30714,-0.131846,140.041,140.069,143.861,143.861,0.330039,-1,-1,-1,-1,-1,0.9,0,0,4,-0.001488168,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.00500662,111,0,3530.42,3540.42,90.5396,4,0,1,7599.58,178.002,0.0376937,2.82501,-0.0742893,149.499,149.521,153.517,153.517,0.328249,-1,-1,-1,-1,-1,0.9,0,0,4,-0.000591855,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.00500662,111,0,3530.42,3540.42,90.5396,4,0,1,7599.58,178.002,0.0376937,2.82501,-0.0742893,149.499,149.521,153.517,153.517,0.328249,-1,-1,-1,-1,-1,0.9,0,0,4,-0.000591855,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.00500662,111,0,3530.42,3540.42,90.5396,4,0,1,7599.58,178.002,0.0376937,2.82501,-0.0742893,149.499,149.521,153.517,153.517,0.328249,-1,-1,-1,-1,-1,0.9,0,0,4,-0.000591855,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.00288517,112.012,0,3581.99,3591.99,90.5062,5,0,1,6406.13,186.62,0.0102766,2.6637,-0.0404128,156.826,156.835,158.212,158.238,0.326851,-1,-1,-1,-1,-1,0.9,0,0,5,-0.000538941,-90,-45,0,45,90,0,11,1,40.68,14,0,,0,2.014,3270.98
-0.00288517,112.012,0,3581.99,3591.99,90.5062,5,0,1,6406.13,186.62,0.0102766,2.6637,-0.0404128,156.826,156.835,158.212,158.238,0.326851,-1,-1,-1,-1,-1,0.9,0,0,5,-0.000538941,-90,-45,0,45,90,0,11,2,160.16,149.41,0,,0,17.996,2474.77
-0.00288517,112.012,0,3581.99,3591.99,90.5062,5,0,1,6406.13,186.62,0.0102766,2.6637,-0.0404128,156.826,156.835,158.212,158.238,0.326851,-1,-1,-1,-1,-1,0.9,0,0,5,-0.000538941,-90,-45,0,45,90,0,11,3,180.05,179.8,0,,0,16,2496.68
-0.018511,1.012,0,54.0313,67.32,90.4599,5,112.518,1,6807.17,195.755,-0.843271,3.42927,-0.354251,164.516,164.373,168.073,168.073,0.324465,-1,-1,-1,-1,-1,0.9,0,0,5,0.007263161,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.018511,1.012,0,54.0313,67.32,90.4599,5,112.518,1,6807.17,195.755,-0.843271,3.42927,-0.354251,164.516,164.373,168.073,168.073,0.324465,-1,-1,-1,-1,-1,0.9,0,0,5,0.007263161,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.0136656,2.002,0,108.74,122.03,90.4261,5,112.518,1,7026.52,202.134,0.0982144,3.53396,-0.193281,169.785,169.831,173.489,173.489,0.322658,7.16814,7.16316,7.16036,7.15974,7.1613,0.9,0,0,5,-0.002438848,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.0136656,2.002,0,108.74,122.03,90.4261,5,112.518,1,7026.52,202.134,0.0982144,3.53396,-0.193281,169.785,169.831,173.489,173.489,0.322658,7.16814,7.16316,7.16036,7.15974,7.1613,0.9,0,0,5,-0.002438848,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.00691476,3.014,0,166.443,179.73,90.3914,5,112.518,1,7240.94,208.355,0.0517157,3.9791,-0.0955898,175.025,175.048,178.783,178.783,0.320885,6.57929,6.57549,6.5737,6.5739,6.57612,0.9,0,0,5,-0.001448971,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.00691476,3.014,0,166.443,179.73,90.3914,5,112.518,1,7240.94,208.355,0.0517157,3.9791,-0.0955898,175.025,175.048,178.783,178.783,0.320885,6.57929,6.57549,6.5737,6.5739,6.57612,0.9,0,0,5,-0.001448971,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
0.158172,4.004,0,223.626,236.91,90.3574,5,112.518,1,7297.49,209.063,-5.82735,-1.18255,-0.505106,173.432,171.818,180.152,180.152,0.337817,-1,-1,-1,-1,-1,0.9,0.0815705,0,5,0.113141,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
0.158172,4.004,0,223.626,236.91,90.3574,5,112.518,1,7297.49,209.063,-5.82735,-1.18255,-0.505106,173.432,171.818,180.152,180.152,0.337817,-1,-1,-1,-1,-1,0.9,0.0815705,0,5,0.113141,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.053727,5.016,0,282.115,295.4,90.3226,5,112.518,1,7306.52,210.385,-0.0788647,-1.96576,-0.818756,176.21,176.289,180.405,180.405,0.320945,-1,-1,-1,-1,-1,0.9,0.02702005,0,5,-0.00298819,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.053727,5.016,0,282.115,295.4,90.3226,5,112.518,1,7306.52,210.385,-0.0788647,-1.96576,-0.818756,176.21,176.289,180.405,180.405,0.320945,-1,-1,-1,-1,-1,0.9,0.02702005,0,5,-0.00298819,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.0461327,6.006,0,333.458,346.74,90.3064,4,112.518,1,6726.86,159.674,-0.895115,-2.99188,-0.864885,125.415,123.608,135.918,135.918,0.328534,-1,-1,-1,-1,-1,0.9,0.4,0,4,0.016590631,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.0461327,6.006,0,333.458,346.74,90.3064,4,112.518,1,6726.86,159.674,-0.895115,-2.99188,-0.864885,125.415,123.608,135.918,135.918,0.328534,-1,-1,-1,-1,-1,0.9,0.4,0,4,0.016590631,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.0205877,7.018,0,372.116,385.4,90.2787,2,112.518,1,8669.02,117.146,-0.9855,-3.18397,-0.873918,91.6647,89.4713,97.3526,96.4614,0.337328,-1,-1,-1,-1,-1,0.9,0.4,0,2,0.059663962,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.0205877,7.018,0,372.116,385.4,90.2787,2,112.518,1,8669.02,117.146,-0.9855,-3.18397,-0.873918,91.6647,89.4713,97.3526,96.4614,0.337328,-1,-1,-1,-1,-1,0.9,0.4,0,2,0.059663962,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.418405,8.008,0,400.067,413.35,90.2441,2,112.518,1,7172.23,94.809,-1.7982,-2.58087,-0.0526124,71.4089,65.8465,83.8989,83.8989,0.340044,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.341244,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.418405,8.008,0,400.067,413.35,90.2441,2,112.518,1,7172.23,94.809,-1.7982,-2.58087,-0.0526124,71.4089,65.8465,83.8989,83.8989,0.340044,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.341244,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
0.231944,9.02,0,426.937,440.22,90.2101,2,112.518,1,8480.67,83.8514,5.85144,-4.41055,1.15366,69.8376,69.0039,99.0965,99.0965,0.312254,-1,-1,-1,-1,-1,0.9,0.107827,0,2,0.226552001,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
0.231944,9.02,0,426.937,440.22,90.2101,2,112.518,1,8480.67,83.8514,5.85144,-4.41055,1.15366,69.8376,69.0039,99.0965,99.0965,0.312254,-1,-1,-1,-1,-1,0.9,0.107827,0,2,0.226552001,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
0.180919,10.01,0,451.553,464.84,90.1789,2,112.518,1,6590.92,81.2801,-5.95031,-1.26955,0.0652701,62.61,54.8852,77.0834,77.0834,0.343132,-1,-1,-1,-1,-1,0.9,0.092926,0,2,0.935852,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
