speedX,speedY,speedZ,rpm,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,steer,accel,brake
61.5511,-0.346386,0.543335,4562.31,4.19286,4.45883,5.13442,6.57978,10.1173,16.8277,25.6646,54.9272,200,79.5996,42.3806,29.0284,22.2025,18.087,13.4322,10.1233,8.5922,7.93301,7.86558,51.4865,51.9735,53.3493,53.3493,-0.030338103460922,0.6,0
64.2392,-0.264957,0.63786,4763.08,4.5977,4.91367,5.69287,7.36202,11.5275,19.7953,31.4916,78.4306,189.291,64.0736,36.7735,25.9249,20.1374,16.5654,12.4492,9.47689,8.0957,7.51276,7.48388,53.6409,54.1961,55.6979,55.6979,-0.0145455174226454,0.6,0
66.9876,-0.170535,0.658314,4968.5,5.07014,5.43797,6.32833,8.23872,13.0779,23.0299,37.9639,110.384,165.575,54.2104,32.4955,23.3284,18.3041,15.1554,11.4816,8.80104,7.55246,7.03393,7.03035,56.0528,56.4157,58.1005,58.1005,0.00916318780414823,0.6,0
69.7891,-0.0833948,0.737745,5178.21,5.59229,6.00967,7.01067,9.16085,14.6538,26.1839,44.1065,143.249,133.02,47.6955,29.1924,21.1489,16.6799,13.8572,10.5426,8.11101,6.97722,6.51081,6.51929,58.5294,58.6618,60.5501,60.5501,0.0267908314629038,0.6,0
72.6404,0.041609,0.815968,5390.58,6.13103,6.5835,7.67261,10.011,15.9642,28.3575,47.3469,146.701,129.284,44.6342,27.0979,19.5613,15.3964,12.7738,9.70214,7.45347,6.4054,5.97259,5.97605,61.0714,60.949,63.0363,63.0363,0.0387182820240326,0.6,0
75.5144,0.112377,0.83323,5605.55,6.6506,7.11933,8.2651,10.7212,16.892,29.3375,47.4122,125.997,153.257,44.3208,25.9741,18.4693,14.4142,11.8934,8.97173,6.85163,5.86532,5.45203,5.43943,63.5112,63.3288,65.5494,65.5494,0.0454204974168228,0.6,0
78.4093,0.159777,0.976654,5821.89,7.12142,7.58631,8.7544,11.2542,17.4132,29.277,45.2774,101.548,169.495,47.0402,25.7708,17.8401,13.7218,11.2176,8.36618,6.32771,5.38295,4.97889,4.94469,66.1018,65.6123,68.0797,68.0797,0.047504148191776,0.6,0
81.3257,0.162165,1.0354,6039.11,7.52306,7.96811,9.13049,11.6168,17.6134,28.6109,42.3751,82.8757,180.871,53.705,26.431,17.6179,13.2882,10.7323,7.88886,5.89524,4.97671,4.5756,4.51935,68.5779,67.9954,70.6202,70.6202,0.0570702037342432,0,0.5
84.2635,0.143574,1.11484,6255.31,7.83951,8.25063,9.38203,11.8054,17.5271,27.5248,39.194,68.9504,196.39,68.7095,28.2999,17.9055,13.1689,10.4771,7.5675,5.57581,4.66579,4.26076,4.18271,71.0691,70.4499,73.1479,73.1479,0.0627568376139702,0,0.5
70.1463,-0.802152,0.982187,4138.77,8.05774,8.41775,9.48829,11.7915,17.1111,25.9547,35.5953,57.3236,200,117.557,32.7393,19.1023,13.5581,10.5706,7.46379,5.40327,4.47319,4.05187,3.94903,47.8743,45.5964,51.9952,44.9358,0.0643657413297792,0.6,0
55.5461,-1.32572,0.767165,3298.98,8.17321,8.45202,9.41478,11.5103,16.2284,23.6243,31.0916,45.9728,89.482,165.653,46.1226,22.5759,15.0214,11.3197,7.70988,5.43488,4.42966,3.96636,3.8269,35.6797,29.4161,42.7437,34.5195,0.0607246244308454,0.6,0
57.3878,0.379807,0.755524,4247.7,8.12844,8.3514,9.23396,11.1768,15.4921,22.04,28.3864,40.2962,70.3459,184.221,65.9686,26.6277,16.7602,12.2969,8.15548,5.64294,4.55101,4.04406,3.87643,48.5122,47.8338,49.6717,49.6717,0.0541715821015918,0.6,0
59.9457,0.358968,0.803192,4442.19,7.9847,8.15588,8.95844,10.7486,14.6836,20.4983,25.9534,35.7355,58.0613,200,109.559,32.5424,19.195,13.6859,8.83494,6.00371,4.79411,4.23012,4.03063,50.5859,49.9965,51.9442,51.9442,0.0451516074711143,0.6,0
62.5581,0.324924,0.921354,4637.42,7.76692,7.89058,8.61482,10.2549,13.8306,18.9977,23.7159,31.8747,49.1615,109.235,142.507,41.1421,22.4224,15.4916,9.72434,6.49084,5.13367,4.4995,4.26338,52.7952,52.3099,54.2281,54.2281,0.03406386022978,0.6,0
65.2333,0.265988,0.982384,4837.32,7.47505,7.55805,8.20859,9.70536,12.9489,17.5527,21.6666,28.5833,42.4619,83.7774,153.605,53.3073,26.4874,17.7113,10.8169,7.10018,5.56678,4.84987,4.57262,55.0015,54.5534,56.5648,56.5648,0.021337302160846,0.6,0
67.9669,0.188902,0.999562,5041.98,7.11296,7.1649,7.74962,9.1146,12.0609,16.1875,19.8173,25.7984,37.3578,68.6317,162.651,69.1688,31.1971,20.24,12.0692,7.81184,6.08117,5.2724,4.95132,57.2247,56.8753,58.958,58.958,-0.000554538487407809,0.6,0
70.759,0.111123,1.05569,5250.39,6.69046,6.72257,7.25157,8.49964,11.1875,14.9212,18.1729,23.4653,33.466,59.1067,168.782,86.6294,36.032,22.8563,13.3994,8.58947,6.65429,5.75059,5.38618,59.5288,59.2417,61.3978,61.3978,-0.0172951269411855,0.6,0
73.5898,-0.0020565,1.14967,5461.43,6.22897,6.25783,6.74902,7.90878,10.4061,13.8732,16.8908,21.7981,31.0577,54.7176,167.236,95.0379,39.289,24.8824,14.5699,9.3336,7.22838,6.24535,5.84853,61.824,61.825,63.8645,63.8645,-0.0291092388588298,0.6,0
76.453,-0.0673256,1.12192,5675.01,5.76185,5.79886,6.26614,7.36093,9.72206,13.0194,15.9095,20.6508,29.7401,53.8534,159.129,92.3613,40.5641,26.1165,15.4824,9.98751,7.76173,6.72182,6.30664,64.0064,64.3298,66.3629,66.3629,-0.0363643672011809,0.6,0
79.3345,-0.108676,1.23028,5890.89,5.32053,5.37287,5.82732,6.87776,9.15094,12.3628,15.2176,19.9844,29.4256,56.5925,146.793,83.0527,40.0719,26.5394,16.0838,10.509,8.22007,7.14999,6.73238,66.4269,66.7788,68.886,68.886,-0.0395159520408266,0.6,0
82.2429,-0.10822,1.24533,6106.33,4.93124,5.00188,5.45149,6.47472,8.7008,11.8981,14.7962,19.7596,30.0783,63.9719,133.127,72.6902,38.535,26.353,16.3981,10.8862,8.58551,7.51009,7.10436,68.8357,69.2246,71.4063,71.4063,-0.0392010114285786,0,0.5
85.1703,-0.0898725,1.30451,6326.02,4.61434,4.70449,5.15664,6.17015,8.39125,11.6476,14.6732,20.0283,31.921,80.0842,119.688,63.3469,36.4512,25.7248,16.4531,11.1134,8.84546,7.78702,7.40556,71.2424,71.7587,73.9763,73.9763,-0.046523678000005,0.6,0
71.0297,0.678663,1.18191,4204.38,4.38501,4.49648,4.96064,5.9866,8.25701,11.6707,14.942,20.9834,35.6821,160.147,106.606,55.1087,34.0042,24.724,16.2554,11.1812,8.98809,7.96819,7.6227,46.539,48.0983,46.0662,52.4038,-0.0500785796000035,0.6,0
72.877,-0.197643,1.09108,5405.31,4.28009,4.41471,4.90305,5.97035,8.35983,12.0558,15.725,22.8546,42.4024,138.537,93.3291,48.2501,31.4563,23.467,15.8213,11.0724,8.98731,8.02318,7.72106,61.0454,61.4369,63.2057,63.2057,-0.0500327607200025,0.6,0
75.7108,-0.228827,1.2407,5620.51,4.28,4.44068,4.96549,6.10258,8.68259,12.8006,17.0555,25.8423,54.1533,120.711,79.4742,42.4954,28.9486,22.0784,15.2258,10.83,8.87299,7.97533,7.7204,63.3275,63.8719,65.7249,65.7249,-0.0467012710040017,0.6,0
78.5787,-0.180717,1.20004,5834.5,4.37788,4.57033,5.14739,6.38959,9.25323,13.9934,19.131,30.5974,164.25,105.246,64.6011,37.3521,26.4123,20.55,14.4775,10.4627,8.65287,7.83184,7.6279,65.6284,66.2355,68.2273,68.2273,-0.0402181597028012,0.6,0
81.4689,-0.152815,1.27676,6049.75,4.58115,4.81165,5.45824,6.84444,10.0967,15.699,22.1089,37.8519,137.059,91.8353,52.9688,32.8636,23.9538,18.9582,13.6122,9.98266,8.32936,7.58962,7.43597,68.1487,68.696,70.7451,70.7451,-0.0308358967919608,0.6,0
84.3936,-0.105546,1.30964,6267.46,4.8894,5.16346,5.8957,7.46256,11.2035,17.9081,26.0213,48.246,116.76,79.3976,44.5604,29.0417,21.6624,17.3788,12.6741,9.41066,7.91251,7.25221,7.1429,70.5531,71.1055,73.2911,73.2911,-0.0105917627543726,0,0.5
87.3358,-0.0666175,1.36324,6485.84,5.29349,5.61506,6.44593,8.2231,12.5324,20.5331,30.7314,171.745,101.396,68.3615,38.2834,25.7899,19.5566,15.847,11.694,8.76676,7.41583,6.8289,6.75461,73.1076,73.5129,75.8424,75.8424,0.00599333607193918,0,0.5
73.1581,0.380698,1.19066,4326.97,5.71604,6.08096,7.00562,8.98396,13.833,23.062,35.2785,148.477,90.5941,60.0146,33.9287,23.2952,17.8398,14.5444,10.8116,8.15469,6.92485,6.39612,6.34406,49.2296,49.8799,47.975,53.3526,0.0191764652503574,0.6,0
58.4556,0.445449,0.921945,3538.14,6.07743,6.47786,7.48053,9.62662,14.9258,25.1863,39.137,133.423,83.0148,54.0473,30.8937,21.4585,16.5345,13.5323,10.1064,7.65273,6.51499,6.02949,5.9913,36.7146,37.4717,38.8241,44.0312,0.0294400756752502,0.6,0
60.2244,0.11802,0.858096,4460.42,6.40932,6.82148,7.86298,10.0914,15.5627,26.016,39.9363,131.167,80.4009,52.5674,29.9771,20.6378,15.8273,12.9151,9.61081,7.25552,6.16485,5.69672,5.6527,50.7109,50.4106,52.158,52.158,0.0358255529726751,0.6,0
62.8447,0.168429,0.959121,4658.23,6.72708,7.13866,8.19906,10.4672,15.9752,26.2363,39.3828,133.928,79.4573,52.4429,29.9158,20.2093,15.3467,12.4466,9.19431,6.89878,5.8389,5.37907,5.32263,52.8714,52.6726,54.4694,54.4694,0.0387069020808726,0.6,0
65.5231,0.205744,0.991442,4858.7,7.01174,7.4125,8.47437,10.7461,16.1893,26.0235,38.1374,141.086,79.6573,52.9014,30.6153,20.119,15.0678,12.1177,8.86237,6.59557,5.55356,5.09577,5.024,55.2147,54.8248,56.8157,56.8157,0.0386577464566108,0.6,0
68.26,0.212109,1.00438,5064.61,7.25291,7.63447,8.683,10.9288,16.2337,25.5138,36.6604,153.391,80.7913,53.5194,32.1467,20.369,14.9908,11.9313,8.62177,6.35489,5.3189,4.85799,4.76973,57.5156,57.1196,59.2205,59.2205,0.0455610325196276,0.6,0
71.0533,0.190589,0.990099,5275.07,7.44371,7.8005,8.82491,11.0239,16.1481,24.8401,35.2627,172.062,82.5631,53.923,33.8252,20.9528,15.1096,11.8855,8.4753,6.18215,5.14143,4.67319,4.56848,59.8879,59.4958,61.6815,61.6815,0.0494203277637393,0.6,0
73.8873,0.205759,1.02778,5486.22,7.57023,7.89085,8.87111,10.9842,15.8354,23.7899,33.3972,200,86.8728,54.8204,35.655,22.3244,15.6504,12.1194,8.49447,6.11516,5.0457,4.55907,4.43362,62.2431,61.8118,64.1481,64.1481,0.0501524094346175,0.6,0
76.7446,0.210896,1.0848,5702.23,7.6175,7.89372,8.81398,10.8111,15.3291,22.5181,31.37,200,94.4303,56.0152,37.4343,24.3895,16.7118,12.6902,8.71165,6.176,5.05022,4.53287,4.38257,64.7341,64.2141,66.6799,66.6799,0.0477694256042323,0.6,0
79.6372,0.19365,1.10093,5914.39,7.57325,7.79945,8.64699,10.5043,14.6492,21.2127,29.3394,200,107.159,58.1479,39.0677,26.31,18.3696,13.6867,9.16937,6.38884,5.17276,4.6095,4.42905,67.1922,66.5516,69.1618,69.1618,0.0422876079229626,0.6,0
82.5592,0.146354,1.0489,6132.5,7.42846,7.60371,8.37174,10.0762,13.8433,19.9933,27.5458,200,127.948,61.254,40.3048,27.8779,19.9262,15.0305,9.89495,6.76888,5.42475,4.79885,4.58243,69.6293,68.9702,71.7154,71.7154,0.0338782305460738,0,0.5
85.5103,0.10623,1.03542,6350.8,7.17956,7.30848,7.99706,9.54795,13.089,18.9915,26.2587,89.6074,160.849,64.9167,40.859,28.8651,21.0667,16.137,10.7867,7.31587,5.80696,5.10232,4.84461,72.0792,71.5052,74.2697,74.2697,0.0142026013822517,0,0.5
71.4361,-0.709006,0.850456,4149.84,6.88456,6.96923,7.59009,9.05942,12.4588,18.1362,25.1233,63.9436,200,70.8605,41.9235,29.6326,21.9439,16.9927,11.5052,7.87128,6.24641,5.464,5.15842,48.9242,47.6295,51.8472,45.3106,-0.00273541403242383,0.6,0
57.5217,-0.888512,0.200729,1940.9,6.61903,6.70392,7.32114,8.76893,12.1277,17.7999,24.9438,57.5868,200,75.2941,42.376,29.6136,22.1714,17.3242,11.8681,8.19307,6.53389,5.73456,5.42448,35.5594,34.2064,27.2023,17.7634,-0.0146102498226967,0.6,0
58.8703,-0.0283829,0.221738,4357.72,6.38043,6.49763,7.1386,8.61854,12.0881,18.1682,26.584,62.3909,200,72.649,40.7129,28.431,21.5832,17.0785,11.9128,8.35078,6.72001,5.93592,5.64496,49.3213,49.3269,50.9545,50.9545,-0.0199450898758877,0.6,0
58.4937,-0.0799521,0.576883,6653.33,6.2065,6.36876,7.05731,8.62095,12.3587,19.364,30.2935,75.4657,194.381,65.5637,37.6324,26.5313,20.4338,16.4036,11.688,8.35012,6.79841,6.05679,5.80186,49.0579,49.2609,49.1229,49.4567,-0.0195434979131214,0.6,0
58.2298,-0.113268,0.655704,4221.32,6.13493,6.34776,7.10186,8.79383,12.9503,21.5534,35.1039,96.5215,180.89,57.8768,34.2355,24.4388,19.0571,15.5051,11.2722,8.20408,6.75916,6.07582,5.86539,48.8187,49.0449,49.2691,49.4782,-0.014784841539185,0.6,0
57.7899,-0.11244,0.884658,6575.43,6.16713,6.43491,7.27153,9.13647,13.8817,24.4026,40.8059,127.439,146.5,50.9243,30.9611,22.3641,17.6035,14.4931,10.7265,7.94094,6.61617,5.99906,5.83594,48.4553,48.6881,48.5295,48.8925,-0.00696897407742947,0.6,0
57.5,-0.0867311,0.888758,4168.62,6.2968,6.62238,7.55589,9.63423,15.1475,27.3339,46.7426,165.562,119.489,45.3,28.0796,20.4582,16.1877,13.4512,10.105,7.59062,6.38718,5.83688,5.71846,48.2394,48.3974,48.6784,48.8355,0.00266251814579937,0.6,0
57.0517,-0.037366,0.990654,6492.66,6.51088,6.89594,7.93779,10.2638,16.5134,30.0312,51.9833,200,104.128,41.0281,25.6687,18.7808,14.8968,12.4223,9.44267,7.17772,6.08987,5.60254,5.52281,47.9102,47.9885,47.984,48.2143,0.0130453027020596,0.6,0
56.7525,0.0151259,1.00531,4114.71,6.7932,7.2375,8.39444,10.9818,17.7115,32.1559,55.5136,200,97.3064,38.0354,23.7498,17.3612,13.7636,11.4734,8.76482,6.72303,5.74124,5.3102,5.26112,47.7022,47.6706,48.1418,48.111,0.0232958368914417,0.6,0
56.3058,0.0689259,1.05196,6409.25,7.1273,7.6288,8.8976,11.6392,18.6607,33.49,56.7908,200,98.4693,36.2325,22.3048,16.2006,12.796,10.6409,8.10548,6.24123,5.35526,4.97324,4.94644,47.4035,47.2503,47.6218,47.3404,0.0327644858240092,0.6,0
56.0139,0.131991,1.04557,4061.46,7.49605,8.03896,9.35424,12.1763,19.3221,34.0059,56.0093,200,110.285,35.5823,21.31,15.2925,11.9962,9.93118,7.52252,5.76535,4.94694,4.60573,4.59378,47.1958,46.9466,47.6202,47.3877,0.0518386700768064,0.6,0
55.5783,0.1831,0.984245,6328.23,7.85874,8.39674,9.72528,12.571,19.6654,33.7133,53.5105,132.071,149.13,36.4229,20.8351,14.6689,11.3859,9.36187,7.03158,5.35013,4.56894,4.23887,4.2216,46.8779,46.5255,47.0998,46.6592,0.0671441690537645,0.6,0
55.2878,0.298094,0.9878,4009.07,8.15473,8.66308,9.96314,12.7441,19.5245,32.2727,48.8345,101.907,168.659,41.0153,21.441,14.5894,11.1204,9.03977,6.69612,5.03579,4.26833,3.93665,3.89938,46.7389,46.2002,47.1485,46.6335,0.0771048233376351,0.6,0
54.8563,0.376072,0.940967,6247.4,8.36958,8.82594,10.06,12.7017,18.9785,30.1059,43.3621,78.5441,179.31,53.6995,23.5984,15.1959,11.2692,9.00962,6.54427,4.84356,4.06431,3.71939,3.65823,46.4817,45.7512,46.6723,45.8886,0.0818029663363446,0.6,0
54.5701,0.438771,0.944175,3957.29,8.49407,8.88232,10.0236,12.477,18.1591,27.6649,38.1145,62.0082,189.248,94.3909,28.2848,16.7096,11.9215,9.32146,6.6027,4.7915,3.97251,3.60227,3.51424,46.2535,45.483,46.6495,45.9214,0.0815055564354412,0.6,0
54.1475,0.470233,0.967922,6168,8.52623,8.83726,9.86992,12.1104,17.1814,25.2293,33.4841,50.3371,102.923,160.123,37.9782,19.5257,13.2085,10.0375,6.89603,4.89162,4.00129,3.59226,3.47388,45.9257,45.0972,46.1338,45.2531,0.0766496900048089,0.6,0
53.8673,0.484122,0.9804,3906.56,8.46678,8.69911,9.61854,11.6425,16.138,22.9598,29.572,41.9818,73.2997,173.315,60.1689,24.2968,15.2947,11.2222,7.44308,5.15018,4.15368,3.69104,3.53808,45.6852,44.8667,46.0847,45.2992,0.0678618530033662,0.6,0
53.4582,0.46015,1.00281,6090.81,8.32065,8.47911,9.28904,11.1069,15.0878,20.9123,26.3111,35.8351,56.8438,183.702,132.367,32.1497,18.3743,12.9318,8.25061,5.56412,4.42488,3.89309,3.70053,45.3604,44.5266,45.5565,44.6854,0.0558914921023563,0.6,0
53.1908,0.403576,0.946294,3857.63,8.09511,8.1899,8.90069,10.5326,14.0714,19.1052,23.6153,31.2237,46.5881,93.1176,154.997,44.8704,22.592,15.1737,9.30075,6.11824,4.80227,4.18703,3.95015,45.0368,44.3614,45.4458,44.7931,0.0416018194716494,0.6,0
52.7961,0.327046,0.917475,6016.43,7.80078,7.84521,8.47072,9.94076,13.1091,17.5231,21.3808,27.6868,39.6969,71.0646,162.937,65.1653,27.9555,17.8813,10.5481,6.78537,5.2658,4.55598,4.2713,44.6617,44.0948,44.8893,44.252,0.0258779886301546,0.6,0
52.5355,0.24934,0.893181,3810.33,7.45118,7.46012,8.01602,9.34992,12.215,16.1497,19.5306,24.942,34.8685,58.6607,167.22,95.6672,34.1247,20.8626,11.911,7.52523,5.78835,4.97855,4.64524,44.337,43.9489,44.7529,44.3799,0.00960126704110822,0.6,0
52.1484,0.156737,0.922144,5944.13,7.06197,7.05032,7.55256,8.77576,11.3987,14.9703,18.0082,22.8109,31.433,51.16,169.344,126.869,40.2581,23.7948,13.2783,8.28846,6.33848,5.43089,5.05181,43.984,43.689,44.2037,43.8644,-0.0138546130712242,0.6,0
51.8913,0.0627749,0.877044,3763.76,6.65169,6.63273,7.0961,8.23221,10.667,13.9709,16.7696,21.1719,29.0076,46.6145,168.99,131.255,45.2109,26.3063,14.5312,9.02312,6.88313,5.88795,5.46987,43.6509,43.5543,44.0634,43.98,-0.030959079149857,0.6,0
51.5079,-0.0788046,0.938968,5872.35,6.24223,6.23204,6.6761,7.75753,10.0765,13.2343,15.9204,20.1673,27.7924,45.2431,164.804,127.876,46.7661,27.6473,15.4303,9.63249,7.36657,6.31192,5.87145,43.2053,43.3572,43.4005,43.6052,-0.0422371054048999,0.6,0
51.245,-0.182191,0.889912,3717.09,5.8601,5.8678,6.30581,7.35625,9.61263,12.7125,15.3772,19.6444,27.4789,46.2942,158.15,119.602,45.6662,27.9538,15.9735,10.0966,7.76803,6.68228,6.23566,42.9174,43.197,43.3411,43.6103,-0.0484530737834299,0.6,0
50.8631,-0.245048,0.866737,5799.83,5.52149,5.55157,5.9926,7.03019,9.26601,12.3783,15.0957,19.5322,27.9633,49.8688,150.228,101.406,43.1407,27.5314,16.2129,10.4193,8.08205,6.99035,6.55184,42.5271,42.9529,42.7363,43.1946,-0.0504578016484009,0.6,0
50.5983,-0.283713,0.873495,3670.31,5.23695,5.29042,5.74021,6.77847,9.02618,12.2063,15.0372,19.7738,29.1907,56.5537,141.976,82.6451,40.233,26.7228,16.2323,10.6205,8.31302,7.23428,6.81439,42.2879,42.7481,42.7173,43.1398,-0.0491711611538807,0.6,0
50.2204,-0.296833,0.887475,5727.54,5.00976,5.08604,5.54865,6.59851,8.88519,12.1808,15.1804,20.3454,31.1974,67.968,133.184,69.4911,37.4303,25.7474,16.1011,10.722,8.46965,7.41701,7.02279,41.9407,42.4938,42.1566,42.702,-0.0454559878077165,0.6,0
49.9589,-0.29362,0.87468,3624.02,4.83929,4.93689,5.41513,6.48533,8.83297,12.2838,15.5003,21.2175,34.0275,87.555,124.005,60.2184,34.9462,24.7483,15.8781,10.7467,8.56288,7.544,7.17903,41.7426,42.2494,42.1644,42.6104,-0.0401014864654015,0.6,0
49.5906,-0.265178,0.84478,5656.64,4.71968,4.8365,5.33182,6.42823,8.85166,12.4846,15.9532,22.326,37.6542,145.211,114.692,53.6369,32.8647,23.8208,15.615,10.7193,8.60725,7.62458,7.28913,41.4572,41.9071,41.6602,42.1493,-0.0434465505257811,0.6,0
49.3345,-0.240255,0.86022,3578.96,4.64546,4.77941,5.29271,6.41966,8.9295,12.763,16.5089,23.6216,42.0651,137.481,105.286,48.8453,31.1446,22.9888,15.3364,10.6545,8.61227,7.66537,7.35782,41.2755,41.6353,41.6909,42.0296,-0.0440857303680467,0.6,0
48.9734,-0.255164,0.85193,5587.35,4.61532,4.76838,5.30593,6.4776,9.1102,13.2171,17.3383,25.4758,48.7056,129.982,92.77,44.453,29.3702,22.0549,14.9679,10.5243,8.56524,7.66121,7.38503,40.9681,41.3585,41.1611,41.6194,-0.0423910497576327,0.6,0
48.72,-0.267402,0.873811,3534.49,4.63087,4.80504,5.37333,6.60453,9.39851,13.8597,18.4715,28.0025,58.7783,122.434,77.147,40.5092,27.608,21.0609,14.5277,10.3353,8.46855,7.61239,7.36956,40.7347,41.1402,41.1509,41.5293,-0.0386831293303429,0.6,0
48.3675,-0.247116,0.820923,5519.25,4.68983,4.88637,5.49066,6.79382,9.78219,14.6697,19.883,31.2132,73.8687,114.837,65.9933,37.1162,25.956,20.0732,14.049,10.1029,8.3307,7.52366,7.31356,40.4251,40.8132,40.6806,41.0913,-0.03335143053124,0.6,0
48.1179,-0.233405,0.816126,3490.86,4.78856,5.0084,5.65318,7.0391,10.2507,15.63,21.5533,35.1361,133.617,107.336,57.7838,34.2167,24.4363,19.1174,13.5498,9.8375,8.15832,7.39955,7.22007,40.2508,40.6162,40.6648,40.9948,-0.026769556371868,0.6,0
47.7711,-0.199443,0.870475,5452.27,4.92095,5.16378,5.85128,7.32587,10.7759,16.6814,23.3794,39.5681,126.551,100.256,51.7788,31.822,23.096,18.2346,13.0565,9.5544,7.9615,7.24714,7.09407,39.9916,40.3043,40.2178,40.5623,-0.0112386594603076,0.6,0
47.5272,-0.166,0.87141,3448.24,5.0802,5.34526,6.07639,7.64257,11.3374,17.7818,25.2843,44.3218,120.471,93.7278,47.2632,29.8327,21.9167,17.4255,12.577,9.26142,7.74707,7.07261,6.94133,39.8116,40.0623,40.2199,40.4424,0.00111286837778467,0.6,0
47.1908,-0.065851,0.817802,5386.4,5.25221,5.53311,6.29929,7.93982,11.8254,18.6635,26.7257,47.689,116.048,89.1976,44.7328,28.5574,21.0913,16.8214,12.1844,8.99777,7.53972,6.89252,6.77272,39.6005,39.7238,39.8202,39.9852,0.0104396378644493,0.6,0
46.9521,0.0047194,0.828371,3406.64,5.42327,5.7134,6.50466,8.19887,12.2118,19.2747,27.6032,49.2654,112.877,86.5322,43.5882,27.8302,20.5554,16.3947,11.8757,8.77013,7.34911,6.71838,6.6017,39.4538,39.4474,39.8493,39.8403,0.0169762215051145,0.6,0
46.6224,0.0577229,0.840326,5322.88,5.58496,5.87845,6.68535,8.41363,12.4954,19.633,27.9723,49.2792,110.581,85.1884,43.4474,27.5151,20.2452,16.111,11.6402,8.57863,7.17954,6.55701,6.43752,39.2388,39.1352,39.4992,39.3638,0.0210587350535801,0.6,0
46.3894,0.101416,0.824036,3365.9,5.73037,6.02209,6.83596,8.58029,12.6799,19.7698,27.9262,48.1633,108.918,84.651,44.14,27.5409,20.1257,15.9521,11.473,8.42502,7.03539,6.41451,6.28811,39.063,38.9049,39.4345,39.302,0.0230596195375061,0.6,0
46.0663,0.125614,0.867024,5260.31,5.85645,6.14253,6.95641,8.70256,12.7821,19.7428,27.6026,46.4477,107.651,84.4568,45.5214,27.8358,20.1577,15.8944,11.3645,8.30689,6.91724,6.29331,6.15754,38.834,38.6031,39.0796,38.8561,0.0233803436762543,0.6,0
45.8354,0.139417,0.86123,3325.8,5.96136,6.2392,7.04801,8.78564,12.82,19.6066,27.1232,44.5362,106.59,84.3029,47.4723,28.3376,20.307,15.9173,11.3056,8.22156,6.82491,6.19473,6.04844,38.6688,38.4129,38.9905,38.8085,0.022424125573378,0.6,0
45.52,0.136237,0.826011,5198.62,6.04564,6.31384,7.11427,8.83676,12.8118,19.4077,26.5795,42.6739,105.573,84.0084,49.8789,28.988,20.5411,16.0004,11.2866,8.16458,6.75615,6.11773,5.96069,38.3652,38.1448,38.6245,38.3976,0.0205658129013646,0.6,0
45.292,0.131593,0.819186,3286.56,6.11013,6.36822,7.15842,8.86199,12.7718,19.1787,26.0299,40.982,104.486,83.4852,52.6238,29.7351,20.8326,16.1269,11.2992,8.13204,6.70877,6.06101,5.8936,38.1542,37.9656,38.5199,38.3606,0.0181353890309552,0.6,0
44.9801,0.123896,0.807604,5137.72,6.15632,6.40394,7.18228,8.86361,12.703,18.9223,25.4729,39.4193,103.332,82.7758,55.731,30.5857,21.1829,16.2969,11.3426,8.12276,6.68144,6.02314,5.84557,37.8991,37.7307,38.1691,37.9505,0.0153558473216686,0.6,0
44.7537,0.108663,0.827162,3247.54,6.18653,6.42471,7.1917,8.85163,12.6264,18.6829,24.9832,38.1324,101.923,81.7444,57.4938,31.4187,21.5335,16.4754,11.3998,8.12845,6.66913,6.00075,5.81427,37.6841,37.5258,38.0502,37.9173,0.0124868881251681,0.6,0
44.4475,0.0883189,0.793073,5077.49,6.20366,6.43358,7.19005,8.83005,12.547,18.4643,24.5581,37.0768,100.251,80.4302,58.0721,32.2074,21.8717,16.654,11.4656,8.14527,6.66858,5.99075,5.79659,37.4291,37.2821,37.6955,37.5322,0.00970479818761764,0.6,0
44.2221,0.0721046,0.818069,3209.14,6.21025,6.43336,7.18067,8.8032,12.471,18.2749,24.2058,36.2439,98.2958,78.8486,57.9357,32.9058,22.1765,16.8202,11.5329,8.16889,6.67645,5.99027,5.78978,37.2064,37.1083,37.5769,37.4915,0.00714401673133235,0.6,0
43.9192,0.0583649,0.791229,5018.11,6.20843,6.4256,7.16446,8.77067,12.3939,18.0991,23.8922,35.5374,96.1556,77.0998,57.3915,33.5558,22.4666,16.9833,11.6046,8.19929,6.69167,5.9976,5.79157,36.97,36.8773,37.2249,37.122,0.00484043321193264,0.6,0
43.6951,0.0418588,0.791609,3170.96,6.20039,6.41317,7.14532,8.73845,12.3269,17.9581,23.6512,35.0197,93.7482,75.1328,56.4553,34.0673,22.7013,17.1198,11.6693,8.23046,6.7103,6.00985,5.79969,36.7444,36.6845,37.1091,37.0673,0.00286952824835285,0.6,0
43.3974,0.0285567,0.735103,4959.03,6.18818,6.39759,7.12417,8.70628,12.2662,17.839,23.4556,34.6187,91.167,73.0295,55.2773,34.4835,22.8987,17.2386,11.7293,8.26221,6.73124,6.02538,5.81199,36.5062,36.4574,36.7662,36.7064,0.001231233273847,0.6,0
